Country.Name,iso3c,year,total_building_stock_m2,Construction Comparative,Total_Cost,Construction_GHG_Intensity,Building_GHG_Intensity,Embodied Carbon in Buildings,Embodied Carbon in Construction,,,,,
Belgium,BEL,2028,547821977.1,1467.03,8.03671E+11,335629.4613,4073492.296,3273748747,269735757.1,,,,,
Belgium,BEL,2029,550002390,1467.03,8.0687E+11,335629.4613,4073492.296,3286778754,270809345.5,,,,,
Belgium,BEL,2030,552191481.3,1467.03,8.10081E+11,335629.4613,4073492.296,3299860622,271887207,,,,,
Belgium,BEL,2031,554959432.8,1467.03,8.14142E+11,335629.4613,4073492.296,3316401721,273250086.8,,,,,
Belgium,BEL,2032,557741259.1,1467.03,8.18223E+11,335629.4613,4073492.296,3333025736,274619798.2,,,,,
Belgium,BEL,2033,560537029.8,1467.03,8.22325E+11,335629.4613,4073492.296,3349733081,275996375.6,,,,,
Belgium,BEL,2034,563346814.8,1467.03,8.26447E+11,335629.4613,4073492.296,3366524174,277379853.2,,,,,
Belgium,BEL,2035,566170684.2,1467.03,8.30589E+11,335629.4613,4073492.296,3383399436,278770265.8,,,,,
Belgium,BEL,2036,569591923.2,1467.03,8.35608E+11,335629.4613,4073492.296,3403844539,280454810.3,,,,,
Belgium,BEL,2037,573033836,1467.03,8.40658E+11,335629.4613,4073492.296,3424413188,282149534.1,,,,,
Belgium,BEL,2038,576496547.5,1467.03,8.45738E+11,335629.4613,4073492.296,3445106128,283854498.8,,,,,
Belgium,BEL,2039,579980183.3,1467.03,8.50848E+11,335629.4613,4073492.296,3465924110,285569766.1,,,,,
Belgium,BEL,2040,583484869.9,1467.03,8.5599E+11,335629.4613,4073492.296,3486867891,287295398.4,,,,,
Belgium,BEL,2050,624754400,1467.03,9.16533E+11,335629.4613,4073492.296,3733491937,307615627.3,,,,,
Belgium,BEL,2041,587234458,1467.03,8.61491E+11,335629.4613,4073492.296,3509275187,289141614.9,,,,,
Belgium,BEL,2049,620233630.4,1467.03,9.09901E+11,335629.4613,4073492.296,3706476110,305389697.5,,,,,
Belgium,BEL,2042,591008141.6,1467.03,8.67027E+11,335629.4613,4073492.296,3531826477,290999695.5,,,,,
Belgium,BEL,2048,615745573.3,1467.03,9.03317E+11,335629.4613,4073492.296,3679655771,303179874.8,,,,,
Belgium,BEL,2043,594806075.7,1467.03,8.72598E+11,335629.4613,4073492.296,3554522685,292869716.6,,,,,
Belgium,BEL,2047,611289992.2,1467.03,8.96781E+11,335629.4613,4073492.296,3653029506,300986042.5,,,,,
Belgium,BEL,2044,598628416,1467.03,8.78206E+11,335629.4613,4073492.296,3577364744,294751754.7,,,,,
Belgium,BEL,2046,606866652,1467.03,8.90292E+11,335629.4613,4073492.296,3626595910,298808084.9,,,,,
Belgium,BEL,2045,602475319.4,1467.03,8.83849E+11,335629.4613,4073492.296,3600353591,296645887.2,,,,,
Belize,BLZ,2020,1580168.692,993.08,1569233924,487166.6121,13408428.28,21040960.53,764478.3746,,,,,
Belize,BLZ,2021,1662852.268,993.08,1651345331,487166.6121,13408428.28,22141945.43,804480.3102,,,,,
Belize,BLZ,2022,1749862.328,993.08,1737753281,487166.6121,13408428.28,23300540.24,846575.3787,,,,,
Belize,BLZ,2023,1841425.259,993.08,1828682596,487166.6121,13408428.28,24519759.43,890873.1049,,,,,
Belize,BLZ,2024,1937779.292,993.08,1924369859,487166.6121,13408428.28,25802775.24,937488.7447,,,,,
Belize,BLZ,2025,2039175.126,993.08,2025064034,487166.6121,13408428.28,27152925.86,986543.5848,,,,,
Belize,BLZ,2026,2104753.149,993.08,2090188258,487166.6121,13408428.28,28026139.34,1018269.932,,,,,
Belize,BLZ,2027,2172440.103,993.08,2157406817,487166.6121,13408428.28,28927434.58,1051016.57,,,,,
Belize,BLZ,2028,2242303.807,993.08,2226787064,487166.6121,13408428.28,29857714.65,1084816.31,,,,,
Belize,BLZ,2029,2314414.264,993.08,2298398518,487166.6121,13408428.28,30817911.68,1119703.019,,,,,
Belize,BLZ,2030,2388843.729,993.08,2372312930,487166.6121,13408428.28,31808987.78,1155711.653,,,,,
Belize,BLZ,2031,2479409.133,993.08,2462251622,487166.6121,13408428.28,33014924.28,1199526.781,,,,,
Belize,BLZ,2032,2573408.037,993.08,2555600053,487166.6121,13408428.28,34266580.02,1245003.02,,,,,
Belize,BLZ,2033,2670970.609,993.08,2652487493,487166.6121,13408428.28,35565688.31,1292203.346,,,,,
Belize,BLZ,2034,2772231.956,993.08,2753048111,487166.6121,13408428.28,36914048.15,1341193.121,,,,,
Belize,BLZ,2035,2877332.305,993.08,2857421165,487166.6121,13408428.28,38313526.76,1392040.188,,,,,
Belize,BLZ,2036,2996248.919,993.08,2975514876,487166.6121,13408428.28,39896977.81,1449571.502,,,,,
Belize,BLZ,2037,3120080.211,993.08,3098489256,487166.6121,13408428.28,41545870.96,1509480.513,,,,,
Belize,BLZ,2038,3249029.298,993.08,3226546015,487166.6121,13408428.28,43262910.84,1571865.491,,,,,
Belize,BLZ,2039,3383307.693,993.08,3359895204,487166.6121,13408428.28,45050913.86,1636828.763,,,,,
Belize,BLZ,2040,3523135.649,993.08,3498755550,487166.6121,13408428.28,46912812.86,1704476.888,,,,,
Belize,BLZ,2041,3673433.144,993.08,3648012987,487166.6121,13408428.28,48914120.5,1777190.128,,,,,
Belize,BLZ,2042,3830142.353,993.08,3803637768,487166.6121,13408428.28,51000804.21,1853005.325,,,,,
Belize,BLZ,2043,3993536.8,993.08,3965901525,487166.6121,13408428.28,53176506.16,1932054.81,,,,,
Belize,BLZ,2044,4163901.678,993.08,4135087479,487166.6121,13408428.28,55445023.89,2014476.558,,,,,
Belize,BLZ,2045,4341534.348,993.08,4311490931,487166.6121,13408428.28,57810316.92,2100414.43,,,,,
Belize,BLZ,2046,4525569.459,993.08,4494252518,487166.6121,13408428.28,60260862.56,2189449.773,,,,,
Belize,BLZ,2047,4717405.711,993.08,4684761263,487166.6121,13408428.28,62815285.41,2282259.273,,,,,
Belize,BLZ,2048,4917373.79,993.08,4883345563,487166.6121,13408428.28,65477988.75,2379002.914,,,,,
Belize,BLZ,2049,5125818.399,993.08,5090347735,487166.6121,13408428.28,68253562.53,2479847.461,,,,,
Belize,BLZ,2050,5343098.853,993.08,5306124609,487166.6121,13408428.28,71146791.27,2584966.749,,,,,
Benin,BEN,2020,15308377.67,714.49,10937682761,899792.8,62727133,686089481.3,9841648.197,,,,,
Benin,BEN,2021,16267184.47,714.49,11622740632,899792.8,62727133,729061197.5,10458058.34,,,,,
Benin,BEN,2022,17286044.04,714.49,12350705607,899792.8,62727133,774724353.2,11113075.98,,,,,
Benin,BEN,2023,18368717.65,714.49,13124265077,899792.8,62727133,823247521,11809119.22,,,,,
Benin,BEN,2024,19519202.17,714.49,13946274756,899792.8,62727133,874809831.5,12548757.61,,,,,
Benin,BEN,2025,20741744.76,714.49,14819769215,899792.8,62727133,929601634.6,13334721.64,,,,,
Benin,BEN,2026,22064575.73,714.49,15764918710,899792.8,62727133,988888152.6,14185160.35,,,,,
Benin,BEN,2027,23471771.9,714.49,16770346307,899792.8,62727133,1051955743,15089836.86,,,,,
Benin,BEN,2028,24968713.79,714.49,17839896319,899792.8,62727133,1119045549,16052210.26,,,,,
Benin,BEN,2029,26561125.04,714.49,18977658233,899792.8,62727133,1190414092,17075960.24,,,,,
Benin,BEN,2030,28255094.33,714.49,20187982350,899792.8,62727133,1266334254,18165001.17,,,,,
Benin,BEN,2031,30027658.71,714.49,21454461870,899792.8,62727133,1345776883,19304570.32,,,,,
Benin,BEN,2032,31911423.72,714.49,22800393132,899792.8,62727133,1430203292,20515629.58,,,,,
Benin,BEN,2033,33913365.46,714.49,24230760488,899792.8,62727133,1519926136,21802663.83,,,,,
Benin,BEN,2034,36040897.68,714.49,25750860980,899792.8,62727133,1615277682,23170439.3,,,,,
Benin,BEN,2035,38301899.19,714.49,27366323956,899792.8,62727133,1716611042,24624021.26,,,,,
Benin,BEN,2036,40627605.71,714.49,29028018004,899792.8,62727133,1820844346,26119201.6,,,,,
Benin,BEN,2037,43094530.05,714.49,30790610775,899792.8,62727133,1931406737,27705169.88,,,,,
Benin,BEN,2038,45711247.01,714.49,32660228877,899792.8,62727133,2048682521,29387438.79,,,,,
Benin,BEN,2039,48486852.07,714.49,34643370933,899792.8,62727133,2173079336,31171855.73,,,,,
Benin,BEN,2040,51430992.96,714.49,36746930161,899792.8,62727133,2305029576,33064623.18,,,,,
Benin,BEN,2041,54412046.47,714.49,38876863083,899792.8,62727133,2438634161,34981121.49,,,,,
Benin,BEN,2042,57565888.4,714.49,41130251604,899792.8,62727133,2579982763,37008704.26,,,,,
Benin,BEN,2043,60902533.95,714.49,43514251481,899792.8,62727133,2729524240,39153810.18,,,,,
Benin,BEN,2044,64432578.81,714.49,46036433237,899792.8,62727133,2887733470,41423251.16,,,,,
Benin,BEN,2045,68167232.85,714.49,48704806196,899792.8,62727133,3055112856,43824233.94,,,,,
Benin,BEN,2046,71919769.97,714.49,51385956445,899792.8,62727133,3223293724,46236713.63,,,,,
Benin,BEN,2047,75878880.46,714.49,54214701298,899792.8,62727133,3400732779,48781997.88,,,,,
Benin,BEN,2048,80055935.97,714.49,57199165691,899792.8,62727133,3587939674,51467397.45,,,,,
Benin,BEN,2049,84462934.16,714.49,60347921826,899792.8,62727133,3785452119,54300625.55,,,,,
Benin,BEN,2050,89112533.13,714.49,63670013796,899792.8,62727133,3993837424,57289819.99,,,,,
Bhutan,BTN,2020,3648628.349,453.29,1653886745,576581.4669,14274132.53,23607798.59,953600.4453,,,,,
Bhutan,BTN,2021,3766099.028,453.29,1707135029,576581.4669,14274132.53,24367871.65,984302.419,,,,,
Bhutan,BTN,2022,3887351.775,453.29,1762097686,576581.4669,14274132.53,25152415.91,1015992.869,,,,,
Bhutan,BTN,2023,4012508.357,453.29,1818829913,576581.4669,14274132.53,25962219.24,1048703.619,,,,,
Bhutan,BTN,2024,4141694.461,453.29,1877388682,576581.4669,14274132.53,26798094.87,1082467.52,,,,,
Bhutan,BTN,2025,4275039.82,453.29,1937832800,576581.4669,14274132.53,27660882.22,1117318.479,,,,,
Bhutan,BTN,2026,4489852.372,453.29,2035205182,576581.4669,14274132.53,29050788.5,1173461.589,,,,,
Bhutan,BTN,2027,4715458.842,453.29,2137470339,576581.4669,14274132.53,30510534.9,1232425.783,,,,,
Bhutan,BTN,2028,4952401.605,453.29,2244874124,576581.4669,14274132.53,32043630.76,1294352.815,,,,,
Bhutan,BTN,2029,5201250.287,453.29,2357674743,576581.4669,14274132.53,33653761.75,1359391.562,,,,,
Bhutan,BTN,2030,5462603.138,453.29,2476143376,576581.4669,14274132.53,35344798.73,1427698.38,,,,,
Bhutan,BTN,2031,5705167.725,453.29,2586095478,576581.4669,14274132.53,36914269.6,1491094.724,,,,,
Bhutan,BTN,2032,5958503.29,453.29,2700929956,576581.4669,14274132.53,38553432.16,1557306.156,,,,,
Bhutan,BTN,2033,6223088.113,453.29,2820863611,576581.4669,14274132.53,40265381.04,1626457.679,,,,,
Bhutan,BTN,2034,6499421.715,453.29,2946122869,576581.4669,14274132.53,42053348.29,1698679.846,,,,,
Bhutan,BTN,2035,6788025.793,453.29,3076944212,576581.4669,14274132.53,43920709.47,1774109.007,,,,,
Bhutan,BTN,2036,7065811.07,453.29,3202861500,576581.4669,14274132.53,45718069.54,1846710.582,,,,,
Bhutan,BTN,2037,7354964.11,453.29,3333931681,576581.4669,14274132.53,47588982.68,1922283.219,,,,,
Bhutan,BTN,2038,7655950.112,453.29,3470365626,576581.4669,14274132.53,49536458.89,2000948.504,,,,,
Bhutan,BTN,2039,7969253.315,453.29,3612382835,576581.4669,14274132.53,51563631.35,2082832.994,,,,,
Bhutan,BTN,2040,8295377.775,453.29,3760211792,576581.4669,14274132.53,53673761.47,2168068.431,,,,,
Bhutan,BTN,2041,8607522.567,453.29,3901703905,576581.4669,14274132.53,55693438.64,2249650.161,,,,,
Bhutan,BTN,2042,8931412.982,453.29,4048520191,576581.4669,14274132.53,57789113.76,2334301.71,,,,,
Bhutan,BTN,2043,9267490.991,453.29,4200860991,576581.4669,14274132.53,59963646.55,2422138.593,,,,,
Bhutan,BTN,2044,9616215.2,453.29,4358934188,576581.4669,14274132.53,62220004.31,2513280.668,,,,,
Bhutan,BTN,2045,9978061.469,453.29,4522955483,576581.4669,14274132.53,64561266.01,2607852.307,,,,,
Bhutan,BTN,2046,10320590.2,453.29,4678220330,576581.4669,14274132.53,66777537.01,2697375.141,,,,,
Bhutan,BTN,2047,10674877.31,453.29,4838815137,576581.4669,14274132.53,69069888.57,2789971.13,,,,,
Bhutan,BTN,2048,11041326.46,453.29,5004922872,576581.4669,14274132.53,71440932.39,2885745.771,,,,,
Bhutan,BTN,2049,11420355.14,453.29,5176732784,576581.4669,14274132.53,73893369.85,2984808.182,,,,,
Bhutan,BTN,2050,11812395.19,453.29,5354440618,576581.4669,14274132.53,76429995.02,3087271.226,,,,,
Bolivia,BOL,2020,51615749.75,747.64,38589999144,487166.6121,13408428.28,517431235.8,18799759.15,,,,,
Bolivia,BOL,2021,53523643.82,747.64,40016417067,487166.6121,13408428.28,536557258.3,19494662.33,,,,,
Bolivia,BOL,2022,55502060.16,747.64,41495560259,487166.6121,13408428.28,556390243.7,20215251.51,,,,,
Bolivia,BOL,2023,57553605.51,747.64,43029377626,487166.6121,13408428.28,576956323.8,20962476.12,,,,,
Bolivia,BOL,2024,59680982.97,747.64,44619890111,487166.6121,13408428.28,598282596.4,21737320.7,,,,,
Bolivia,BOL,2025,61886995.56,747.64,46269193360,487166.6121,13408428.28,620397160.7,22540806.18,,,,,
Bolivia,BOL,2026,63739202.51,747.64,47653977361,487166.6121,13408428.28,638964937.7,23215426.71,,,,,
Bolivia,BOL,2027,65646843.89,747.64,49080206363,487166.6121,13408428.28,658088427,23910237.86,,,,,
Bolivia,BOL,2028,67611578.79,747.64,50549120766,487166.6121,13408428.28,677784260.4,24625843.91,,,,,
Bolivia,BOL,2029,69635115.96,747.64,52061998096,487166.6121,13408428.28,698069567.6,25362867.23,,,,,
Bolivia,BOL,2030,71719215.28,747.64,53620154113,487166.6121,13408428.28,718961990.8,26121948.82,,,,,
Bolivia,BOL,2031,74134111.41,747.64,55425627053,487166.6121,13408428.28,743170545.2,27001514.96,,,,,
Bolivia,BOL,2032,76630320.8,747.64,57291893041,487166.6121,13408428.28,768194238.8,27910697.44,,,,,
Bolivia,BOL,2033,79210581.39,747.64,59220999070,487166.6121,13408428.28,794060518.7,28850493.48,,,,,
Bolivia,BOL,2034,81877723.32,747.64,61215061062,487166.6121,13408428.28,820797755.9,29821933.91,,,,,
Bolivia,BOL,2035,84634672.01,747.64,63276266183,487166.6121,13408428.28,848435276.9,30826084.22,,,,,
Bolivia,BOL,2036,87667642.79,747.64,65543836456,487166.6121,13408428.28,878839830.3,31930768.75,,,,,
Bolivia,BOL,2037,90809303.21,747.64,67892667449,487166.6121,13408428.28,910333962.2,33075040.79,,,,,
Bolivia,BOL,2038,94063548.26,747.64,70325671223,487166.6121,13408428.28,942956718.8,34260319,,,,,
Bolivia,BOL,2039,97434412.55,747.64,72845864197,487166.6121,13408428.28,976748545.5,35488072.87,,,,,
Bolivia,BOL,2040,100926075.2,747.64,75456370886,487166.6121,13408428.28,1011751337,36759824.57,,,,,
Bolivia,BOL,2041,104641721,747.64,78234336293,487166.6121,13408428.28,1048999487,38113156.56,,,,,
Bolivia,BOL,2042,108494160.2,747.64,81114573935,487166.6121,13408428.28,1087618947,39516312.18,,,,,
Bolivia,BOL,2043,112488428.9,747.64,84100849020,487166.6121,13408428.28,1127660202,40971125.69,,,,,
Bolivia,BOL,2044,116629748.8,747.64,87197065370,487166.6121,13408428.28,1169175597,42479498.92,,,,,
Bolivia,BOL,2045,120923533.4,747.64,90407270529,487166.6121,13408428.28,1212219403,44043403.7,,,,,
Bolivia,BOL,2046,125384417.3,747.64,93742405777,487166.6121,13408428.28,1256938325,45668170.24,,,,,
Bolivia,BOL,2047,130009863.8,747.64,97200574572,487166.6121,13408428.28,1303306933,47352874.61,,,,,
Bolivia,BOL,2048,134805943.5,747.64,1.00786E+11,487166.6121,13408428.28,1351386085,49099727.94,,,,,
Bolivia,BOL,2049,139778951.3,747.64,1.04504E+11,487166.6121,13408428.28,1401238882,50911022.9,,,,,
Bolivia,BOL,2050,144935413.8,747.64,1.0836E+11,487166.6121,13408428.28,1452930756,52789136.75,,,,,
Bosnia and Herzegovina,BIH,2050,46363830.78,584.25,27088068136,429531.0633,4688629.699,127005920.8,11635166.71,,,,,
Bosnia and Herzegovina,BIH,2049,46073044.35,584.25,26918176161,429531.0633,4688629.699,126209360.2,11562192.83,,,,,
Bosnia and Herzegovina,BIH,2048,45784081.68,584.25,26749349720,429531.0633,4688629.699,125417795.5,11489676.63,,,,,
Bosnia and Herzegovina,BIH,2047,45496931.33,584.25,26581582132,429531.0633,4688629.699,124631195.4,11417615.24,,,,,
Bosnia and Herzegovina,BIH,2046,45211581.95,584.25,26414866755,429531.0633,4688629.699,123849528.8,11346005.8,,,,,
Bosnia and Herzegovina,BIH,2045,44928022.23,584.25,26249196990,429531.0633,4688629.699,123072764.6,11274845.49,,,,,
Bosnia and Herzegovina,BIH,2044,44512614.58,584.25,26006495068,429531.0633,4688629.699,121934825.1,11170597.48,,,,,
Bosnia and Herzegovina,BIH,2043,44101047.81,584.25,25766037184,429531.0633,4688629.699,120807407.2,11067313.35,,,,,
Bosnia and Herzegovina,BIH,2042,43693286.42,584.25,25527802592,429531.0633,4688629.699,119690413.4,10964984.19,,,,,
Bosnia and Herzegovina,BIH,2041,43289295.22,584.25,25291770733,429531.0633,4688629.699,118583747.4,10863601.18,,,,,
Bosnia and Herzegovina,BIH,2040,42889039.35,584.25,25057921241,429531.0633,4688629.699,117487313.7,10763155.55,,,,,
Bosnia and Herzegovina,BIH,2039,42332343.79,584.25,24732671857,429531.0633,4688629.699,115962339.8,10623450.84,,,,,
Bosnia and Herzegovina,BIH,2038,41782874.07,584.25,24411644178,429531.0633,4688629.699,114457159.9,10485559.48,,,,,
Bosnia and Herzegovina,BIH,2037,41240536.43,584.25,24094783407,429531.0633,4688629.699,112971517.1,10349457.94,,,,,
Bosnia and Herzegovina,BIH,2036,40705238.27,584.25,23782035459,429531.0633,4688629.699,111505157.8,10215122.98,,,,,
Bosnia and Herzegovina,BIH,2035,40176888.23,584.25,23473346948,429531.0633,4688629.699,110057831.6,10082531.67,,,,,
Bosnia and Herzegovina,BIH,2034,39468311.29,584.25,23059360870,429531.0633,4688629.699,108116804.2,9904711.793,,,,,
Bosnia and Herzegovina,BIH,2033,38772231.12,584.25,22652676029,429531.0633,4688629.699,106210009.6,9730028.021,,,,,
Bosnia and Herzegovina,BIH,2032,38088427.31,584.25,22253163658,429531.0633,4688629.699,104336844,9558425.048,,,,,
Bosnia and Herzegovina,BIH,2031,37416683.37,584.25,21860697259,429531.0633,4688629.699,102496714.4,9389848.538,,,,,
Bosnia and Herzegovina,BIH,2030,36756786.59,584.25,21475152567,429531.0633,4688629.699,100689038.1,9224245.117,,,,,
Bosnia and Herzegovina,BIH,2029,35898063.04,584.25,20973443331,429531.0633,4688629.699,98336709.29,9008745.415,,,,,
Bosnia and Herzegovina,BIH,2028,35059401.25,584.25,20483455183,429531.0633,4688629.699,96039336.31,8798280.285,,,,,
Bosnia and Herzegovina,BIH,2027,34240332.55,584.25,20004914291,429531.0633,4688629.699,93795635.27,8592732.107,,,,,
Bosnia and Herzegovina,BIH,2026,33440399.18,584.25,19537553222,429531.0633,4688629.699,91604352.28,8391986.01,,,,,
Bosnia and Herzegovina,BIH,2025,32659154.11,584.25,19081110788,429531.0633,4688629.699,89464262.73,8195929.806,,,,,
Bosnia and Herzegovina,BIH,2024,31574670.61,584.25,18447501306,429531.0633,4688629.699,86493502.49,7923774.851,,,,,
Bosnia and Herzegovina,BIH,2023,30526198.6,584.25,17834931531,429531.0633,4688629.699,83621389.65,7660657.104,,,,,
Bosnia and Herzegovina,BIH,2022,29512542.26,584.25,17242702815,429531.0633,4688629.699,80844648.51,7406276.474,,,,,
Bosnia and Herzegovina,BIH,2021,28532545.51,584.25,16670139713,429531.0633,4688629.699,78160112.14,7160342.836,,,,,
Bosnia and Herzegovina,BIH,2020,27585090.64,584.25,16116589204,429531.0633,4688629.699,75564718.79,6922575.697,,,,,
Botswana,BWA,2020,20716861.4,628.33,13017025525,899792.8,62727133,816520691.4,11712625.84,,,,,
Botswana,BWA,2021,21834184.07,628.33,13719072876,899792.8,62727133,860558108.9,12344323,,,,,
Botswana,BWA,2022,23011767.31,628.33,14458983752,899792.8,62727133,906970596.9,13010089.48,,,,,
Botswana,BWA,2023,24252861.15,628.33,15238800249,899792.8,62727133,955886250,13711762.74,,,,,
Botswana,BWA,2024,25560890.92,628.33,16060674595,899792.8,62727133,1007440071,14451279.36,,,,,
Botswana,BWA,2025,26939466.68,628.33,16926875097,899792.8,62727133,1061774345,15230680.34,,,,,
Botswana,BWA,2026,27913812.19,628.33,17539085612,899792.8,62727133,1100176556,15781542.95,,,,,
Botswana,BWA,2027,28923397.79,628.33,18173438531,899792.8,62727133,1139967696,16352329.14,,,,,
Botswana,BWA,2028,29969498.04,628.33,18830734700,899792.8,62727133,1181198000,16943759.5,,,,,
Botswana,BWA,2029,31053433.59,628.33,19511803930,899792.8,62727133,1223919520,17556580.69,,,,,
Botswana,BWA,2030,32176572.89,628.33,20217506043,899792.8,62727133,1268186191,18191566.37,,,,,
Botswana,BWA,2031,33319101.93,628.33,20935391316,899792.8,62727133,1313217076,18837514.37,,,,,
Botswana,BWA,2032,34502200.01,628.33,21678767333,899792.8,62727133,1359846922,19506398.76,,,,,
Botswana,BWA,2033,35727307.66,628.33,22448539221,899792.8,62727133,1408132505,20199033.96,,,,,
Botswana,BWA,2034,36995916.55,628.33,23245644249,899792.8,62727133,1458132618,20916263.33,,,,,
Botswana,BWA,2035,38309571.34,628.33,24071052963,899792.8,62727133,1509908141,21658960.14,,,,,
Botswana,BWA,2036,39578949.21,628.33,24868641157,899792.8,62727133,1559938561,22376624.26,,,,,
Botswana,BWA,2037,40890387.59,628.33,25692657232,899792.8,62727133,1611626727,23118067.99,,,,,
Botswana,BWA,2038,42245280.14,628.33,26543976869,899792.8,62727133,1665027567,23884079.27,,,,,
Botswana,BWA,2039,43645066.71,628.33,27423504765,899792.8,62727133,1720197831,24675472.14,,,,,
Botswana,BWA,2040,45091234.85,628.33,28332175593,899792.8,62727133,1777196147,25493087.61,,,,,
Botswana,BWA,2041,46476611.15,628.33,29202649087,899792.8,62727133,1831798453,26276333.39,,,,,
Botswana,BWA,2042,47904551.55,628.33,30099866877,899792.8,62727133,1888078353,27083643.5,,,,,
Botswana,BWA,2043,49376363.77,628.33,31024650651,899792.8,62727133,1946087388,27915757.28,,,,,
Botswana,BWA,2044,50893395.73,628.33,31977847342,899792.8,62727133,2005878683,28773436.8,,,,,
Botswana,BWA,2045,52457036.76,628.33,32960329905,899792.8,62727133,2067506998,29657467.53,,,,,
Botswana,BWA,2046,53954112.45,628.33,33900987478,899792.8,62727133,2126511750,30503864.45,,,,,
Botswana,BWA,2047,55493913.32,628.33,34868490554,899792.8,62727133,2187200444,31374416.75,,,,,
Botswana,BWA,2048,57077658.68,628.33,35863605280,899792.8,62727133,2249621138,32269813.81,,,,,
Botswana,BWA,2049,58706602.69,628.33,36887119668,899792.8,62727133,2313823261,33190764.69,,,,,
Botswana,BWA,2050,60382035.26,628.33,37939844217,899792.8,62727133,2379857654,34137998.66,,,,,
Brazil,BRA,2020,1794402771,875.43,1.57087E+12,487166.6121,13408428.28,21062951603,765277373.3,,,,,
Brazil,BRA,2021,1836055049,875.43,1.60734E+12,487166.6121,13408428.28,21551871889,783041248,,,,,
Brazil,BRA,2022,1878674173,875.43,1.64465E+12,487166.6121,13408428.28,22052141156,801217463.6,,,,,
Brazil,BRA,2023,1922282587,875.43,1.68282E+12,487166.6121,13408428.28,22564022840,819815591.6,,,,,
Brazil,BRA,2024,1966903255,875.43,1.72189E+12,487166.6121,13408428.28,23087786494,838845425.7,,,,,
Brazil,BRA,2025,2012559672,875.43,1.76186E+12,487166.6121,13408428.28,23623707925,858316986.6,,,,,
Brazil,BRA,2026,2050925314,875.43,1.79544E+12,487166.6121,13408428.28,24074049226,874679176.2,,,,,
Brazil,BRA,2027,2090022326,875.43,1.82967E+12,487166.6121,13408428.28,24532975433,891353280,,,,,
Brazil,BRA,2028,2129864648,875.43,1.86455E+12,487166.6121,13408428.28,25000650200,908345244.1,,,,,
Brazil,BRA,2029,2170466488,875.43,1.90009E+12,487166.6121,13408428.28,25477240301,925661127.9,,,,,
Brazil,BRA,2030,2211842326,875.43,1.93631E+12,487166.6121,13408428.28,25962915691,943307106.1,,,,,
Brazil,BRA,2031,2260696523,875.43,1.97908E+12,487166.6121,13408428.28,26536373120,964142457.4,,,,,
Brazil,BRA,2032,2310629791,875.43,2.02279E+12,487166.6121,13408428.28,27122496823,985438010.6,,,,,
Brazil,BRA,2033,2361665962,875.43,2.06747E+12,487166.6121,13408428.28,27721566568,1007203931,,,,,
Brazil,BRA,2034,2413829398,875.43,2.11314E+12,487166.6121,13408428.28,28333868301,1029450607,,,,,
Brazil,BRA,2035,2467144997,875.43,2.15981E+12,487166.6121,13408428.28,28959694284,1052188658,,,,,
Brazil,BRA,2036,2520254705,875.43,2.20631E+12,487166.6121,13408428.28,29583103487,1074838900,,,,,
Brazil,BRA,2037,2574507694,875.43,2.2538E+12,487166.6121,13408428.28,30219932688,1097976729,,,,,
Brazil,BRA,2038,2629928575,875.43,2.30232E+12,487166.6121,13408428.28,30870470776,1121612642,,,,,
Brazil,BRA,2039,2686542490,875.43,2.35188E+12,487166.6121,13408428.28,31535012859,1145757359,,,,,
Brazil,BRA,2040,2744375121,875.43,2.40251E+12,487166.6121,13408428.28,32213860399,1170421835,,,,,
Brazil,BRA,2041,2802265884,875.43,2.45319E+12,487166.6121,13408428.28,32893390294,1195111103,,,,,
Brazil,BRA,2042,2861377813,875.43,2.50494E+12,487166.6121,13408428.28,33587254418,1220321174,,,,,
Brazil,BRA,2050,3371117643,875.43,2.95118E+12,487166.6121,13408428.28,39570652095,1437715153,,,,,
Brazil,BRA,2043,2921736669,875.43,2.55778E+12,487166.6121,13408428.28,34295755144,1246063036,,,,,
Brazil,BRA,2044,2983368755,875.43,2.61173E+12,487166.6121,13408428.28,35019201219,1272347904,,,,,
Brazil,BRA,2049,3303495255,875.43,2.89198E+12,487166.6121,13408428.28,38776891016,1408875539,,,,,
Brazil,BRA,2045,3046300929,875.43,2.66682E+12,487166.6121,13408428.28,35757907907,1299187234,,,,,
Brazil,BRA,2048,3237229328,875.43,2.83397E+12,487166.6121,13408428.28,37999052258,1380614429,,,,,
Brazil,BRA,2047,3172292651,875.43,2.77712E+12,487166.6121,13408428.28,37236816430,1352920218,,,,,
Brazil,BRA,2046,3108658561,875.43,2.72141E+12,487166.6121,13408428.28,36489870549,1325781534,,,,,
Brunei Darussalam,BRN,2020,10839277.95,660.54,7159776658,938445.1,15011385,107478163.9,6719057.322,,,,,
Brunei Darussalam,BRN,2021,11062550.24,660.54,7307256934,938445.1,15011385,109692047.1,6857459.464,,,,,
Brunei Darussalam,BRN,2022,11290421.59,660.54,7457775075,938445.1,15011385,111951532.9,6998712.476,,,,,
Brunei Darussalam,BRN,2023,11522986.73,660.54,7611393656,938445.1,15011385,114257560.6,7142875.08,,,,,
Brunei Darussalam,BRN,2024,11760342.36,660.54,7768176541,938445.1,15011385,116611088.8,7290007.21,,,,,
Brunei Darussalam,BRN,2025,12002587.14,660.54,7928188909,938445.1,15011385,119013096.1,7440170.034,,,,,
